Gospel	Marker ID	Verse number according to Christodouloupoulos and Steedman (2015)	Marker GRC	Marker LA	Context GRC	Context LA	Pertinence GRC	Pertinence LA	Implicit GRC	Implicit LA	Synoptic
 john	jh07_36	b.JOH.7.36	δύναμαι	possum	τίς ἐστιν ὁ λόγος οὗτος ὃν εἶπεν· ζητήσετέ με καὶ οὐχ εὑρήσετέ με , καὶ ὅπου εἰμὶ ἐγὼ ὑμεῖς οὐ δύνασθε ἐλθεῖν ;	quis est hic sermo quem dixit quaeretis me et non invenietis et ubi sum ego non potestis venire	true	true	false	false	 
 john	jh07_39	b.JOH.7.39	μέλλω	turus	τοῦτο δὲ εἶπεν περὶ τοῦ πνεύματος ὃ ἔμελλον λαμβάνειν οἱ πιστεύσαντες εἰς αὐτόν · οὔπω γὰρ ἦν πνεῦμα, ὅτι Ἰησοῦς οὐδέπω ἐδοξάσθη.	hoc autem dixit de Spiritu quem accep turi erant credentes in eum non enim erat Spiritus quia Iesus nondum fuerat glorificatus	true	true	false	false	 
 john	jh07_44	b.JOH.7.44	ἐθέλω	volo	τινὲς δὲ ἤθελον ἐξ αὐτῶν πιάσαι αὐτόν , ἀλλ’ οὐδεὶς ἐπέβαλεν ἐπ’ αὐτὸν τὰς χεῖρας.	quidam autem ex ipsis volebant adprehendere eum sed nemo misit super illum manus	true	true	false	false	 
 john	jh08_06	b.JOH.8.6	ἔχω	possum	τοῦτο δὲ ἔλεγον πειράζοντες αὐτόν, ἵνα ἔχωσιν κατηγορεῖν αὐτοῦ . ὁ δὲ Ἰησοῦς κάτω κύψας τῷ δακτύλῳ κατέγραφεν εἰς τὴν γῆν.	haec autem dicebant temptantes eum ut possent accusare eum Iesus autem inclinans se deorsum digito scribebat in terra	true	true	false	false	 
 john	jh08_11	b.JOH.8.11	not preselected	nolo	ἡ δὲ εἶπεν· οὐδείς, κύριε. εἶπεν δὲ ὁ Ἰησοῦς· οὐδὲ ἐγώ σε κατακρίνω· πορεύου, καὶ ἀπὸ τοῦ νῦν μηκέτι ἁμάρτανε.	quae dixit nemo Domine dixit autem Iesus nec ego te condemnabo vade et amplius iam noli peccare	false	false	false	false	 
 john	jh08_19	b.JOH.8.19	not preselected	forsitan	ἔλεγον οὖν αὐτῷ· ποῦ ἐστιν ὁ πατήρ σου; ἀπεκρίθη Ἰησοῦς· οὔτε ἐμὲ οἴδατε οὔτε τὸν πατέρα μου· εἰ ἐμὲ ᾔδειτε, καὶ τὸν πατέρα μου ἂν ᾔδειτε.	dicebant ergo ei ubi est Pater tuus respondit Iesus neque me scitis neque Patrem meum si me sciretis forsitan et Patrem meum sciretis	false	true	false	false	 
 john	jh08_21	b.JOH.8.21	δύναμαι	possum	Εἶπεν οὖν πάλιν αὐτοῖς· ἐγὼ ὑπάγω καὶ ζητήσετέ με, καὶ ἐν τῇ ἁμαρτίᾳ ὑμῶν ἀποθανεῖσθε· ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν .	dixit ergo iterum eis Iesus ego vado et quaeretis me et in peccato vestro moriemini quo ego vado vos non potestis venire	true	true	false	false	 
 john	jh08_22	b.JOH.8.22	δύναμαι	possum	ἔλεγον οὖν οἱ Ἰουδαῖοι· μήτι ἀποκτενεῖ ἑαυτόν, ὅτι λέγει· ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν ;	dicebant ergo Iudaei numquid interficiet semet ipsum quia dicit quo ego vado vos non potestis venire	true	true	false	false	 
 john	jh08_26a	b.JOH.8.26	ἔχω	habeo + inf.	πολλὰ ἔχω περὶ ὑμῶν λαλεῖν καὶ { ἔχω } κρίνειν , ἀλλ’ ὁ πέμψας με ἀληθής ἐστιν, κἀγὼ ἃ ἤκουσα παρ’ αὐτοῦ ταῦτα λαλῶ εἰς τὸν κόσμον.	multa habeo de vobis loqui et { habeo } iudicare sed qui misit me verax est et ego quae audivi ab eo haec loquor in mundo	true	true	false	false	 
 john	jh08_26b	b.JOH.8.26	ἔχω	habeo + inf.	πολλὰ ἔχω περὶ ὑμῶν λαλεῖν καὶ { ἔχω } κρίνειν , ἀλλ’ ὁ πέμψας με ἀληθής ἐστιν, κἀγὼ ἃ ἤκουσα παρ’ αὐτοῦ ταῦτα λαλῶ εἰς τὸν κόσμον.	multa habeo de vobis loqui et { habeo } iudicare sed qui misit me verax est et ego quae audivi ab eo haec loquor in mundo	true	true	true	true	 
 john	jh08_43	b.JOH.8.43	δύναμαι	possum	διὰ τί τὴν λαλιὰν τὴν ἐμὴν οὐ γινώσκετε; ὅτι οὐ δύνασθε ἀκούειν τὸν λόγον τὸν ἐμόν .	quare loquellam meam non cognoscitis quia non potestis audire sermonem meum	true	true	false	false	 
 john	jh08_44	b.JOH.8.44	θέλω	volo	ὑμεῖς ἐκ τοῦ πατρὸς τοῦ διαβόλου ἐστὲ καὶ τὰς ἐπιθυμίας τοῦ πατρὸς ὑμῶν θέλετε ποιεῖν . ἐκεῖνος ἀνθρωποκτόνος ἦν ἀπ’ ἀρχῆς καὶ ἐν τῇ ἀληθείᾳ οὐκ ἔστηκεν, ὅτι οὐκ ἔστιν ἀλήθεια ἐν αὐτῷ. ὅταν λαλῇ τὸ ψεῦδος, ἐκ τῶν ἰδίων λαλεῖ, ὅτι ψεύστης ἐστὶν καὶ ὁ πατὴρ αὐτοῦ.	vos ex patre diabolo estis et desideria patris vestri vultis facere ille homicida erat ab initio et in veritate non stetit quia non est veritas in eo cum loquitur mendacium ex propriis loquitur quia mendax est et pater eius	true	true	false	false	 
 john	jh09_04	b.JOH.9.4	δεῖ	oportet	ἡμᾶς δεῖ ἐργάζεσθαι τὰ ἔργα τοῦ πέμψαντός με ἕως ἡμέρα ἐστίν · ἔρχεται νὺξ ὅτε οὐδεὶς δύναται ἐργάζεσθαι .	me oportet operari opera eius qui misit me donec dies est venit nox quando nemo potest operari	true	true	false	false	 
 john	jh09_04b	b.JOH.9.4	δύναμαι	possum	ἡμᾶς δεῖ ἐργάζεσθαι τὰ ἔργα τοῦ πέμψαντός με ἕως ἡμέρα ἐστίν · ἔρχεται νὺξ ὅτε οὐδεὶς δύναται ἐργάζεσθαι .	me oportet operari opera eius qui misit me donec dies est venit nox quando nemo potest operari	true	true	false	false	 
 john	jh09_16	b.JOH.9.16	δύναμαι	possum	ἔλεγον οὖν ἐκ τῶν Φαρισαίων τινές· οὐκ ἔστιν οὗτος παρὰ θεοῦ ὁ ἄνθρωπος, ὅτι τὸ σάββατον οὐ τηρεῖ. ἄλλοι δὲ ἔλεγον· πῶς δύναται ἄνθρωπος ἁμαρτωλὸς τοιαῦτα σημεῖα ποιεῖν ; καὶ σχίσμα ἦν ἐν αὐτοῖς.	dicebant ergo ex Pharisaeis quidam non est hic homo a Deo quia sabbatum non custodit alii dicebant quomodo potest homo peccator haec signa facere et scisma erat in eis	true	true	false	false	 
 john	jh09_27	b.JOH.9.27	θέλω	volo	ἀπεκρίθη αὐτοῖς· εἶπον ὑμῖν ἤδη καὶ οὐκ ἠκούσατε· τί πάλιν θέλετε ἀκούειν; μὴ καὶ ὑμεῖς θέλετε αὐτοῦ μαθηταὶ γενέσθαι ;	respondit eis dixi vobis iam et audistis quid iterum vultis audire numquid et vos vultis discipuli eius fieri	true	true	false	false	 
 john	jh09_27b	b.JOH.9.27	θέλω	volo	ἀπεκρίθη αὐτοῖς· εἶπον ὑμῖν ἤδη καὶ οὐκ ἠκούσατε· τί πάλιν θέλετε ἀκούειν; μὴ καὶ ὑμεῖς θέλετε αὐτοῦ μαθηταὶ γενέσθαι ;	respondit eis dixi vobis iam et audistis quid iterum vultis audire numquid et vos vultis discipuli eius fieri	true	true	false	false	 
 john	jh09_30	b.JOH.9.30	τος	bilis	ἀπεκρίθη ὁ ἄνθρωπος καὶ εἶπεν αὐτοῖς· ἐν τούτῳ γὰρ τὸ θαυμαστόν ἐστιν, ὅτι ὑμεῖς οὐκ οἴδατε πόθεν ἐστίν, καὶ ἤνοιξέν μου τοὺς ὀφθαλμούς.	respondit ille homo et dixit eis in hoc enim mirabile est quia vos nescitis unde sit et aperuit meos oculos	false	false	false	false	 
 john	jh09_31	b.JOH.9.31	θέλημα	voluntas	οἴδαμεν ὅτι ἁμαρτωλῶν ὁ θεὸς οὐκ ἀκούει, ἀλλ’ ἐάν τις θεοσεβὴς ᾖ καὶ τὸ θέλημα αὐτοῦ ποιῇ τούτου ἀκούει.	scimus autem quia peccatores Deus non audit sed si quis Dei cultor est et voluntatem eius facit hunc exaudit	false	false	false	false	 
 john	jh09_33	b.JOH.9.33	δύναμαι	possum	εἰ μὴ ἦν οὗτος παρὰ θεοῦ, οὐκ ἠδύνατο ποιεῖν οὐδέν .	nisi esset hic a Deo non poterat facere quicquam	true	true	false	false	 
 john	jh10_16	b.JOH.10.16	δεῖ	oportet	καὶ ἄλλα πρόβατα ἔχω ἃ οὐκ ἔστιν ἐκ τῆς αὐλῆς ταύτης· κἀκεῖνα δεῖ με ἀγαγεῖν καὶ τῆς φωνῆς μου ἀκούσουσιν, καὶ γενήσονται μία ποίμνη, εἷς ποιμήν.	et alias oves habeo quae non sunt ex hoc ovili et illas oportet me adducere et vocem meam audient et fiet unum ovile unus pastor	true	true	false	false	 
 john	jh10_18	b.JOH.10.18	ἐξουσίαν ἔχω	potestatem habeo	οὐδεὶς αἴρει αὐτὴν ἀπ’ ἐμοῦ, ἀλλ’ ἐγὼ τίθημι αὐτὴν ἀπ’ ἐμαυτοῦ. ἐξουσίαν ἔχω θεῖναι αὐτήν , καὶ ἐξουσίαν ἔχω πάλιν λαβεῖν αὐτήν · ταύτην τὴν ἐντολὴν ἔλαβον παρὰ τοῦ πατρός μου.	nemo tollit eam a me sed ego pono eam a me ipso potestatem habeo ponendi eam et potestatem habeo iterum sumendi eam hoc mandatum accepi a Patre meo	true	true	false	false	 
 john	jh10_18b	b.JOH.10.18	ἐξουσίαν ἔχω	potestatem habeo	οὐδεὶς αἴρει αὐτὴν ἀπ’ ἐμοῦ, ἀλλ’ ἐγὼ τίθημι αὐτὴν ἀπ’ ἐμαυτοῦ. ἐξουσίαν ἔχω θεῖναι αὐτήν , καὶ ἐξουσίαν ἔχω πάλιν λαβεῖν αὐτήν · ταύτην τὴν ἐντολὴν ἔλαβον παρὰ τοῦ πατρός μου.	nemo tollit eam a me sed ego pono eam a me ipso potestatem habeo ponendi eam et potestatem habeo iterum sumendi eam hoc mandatum accepi a Patre meo	true	true	false	false	 
 john	jh10_21	b.JOH.10.21	δύναμαι	possum	ἄλλοι ἔλεγον· ταῦτα τὰ ῥήματα οὐκ ἔστιν δαιμονιζομένου· μὴ δαιμόνιον δύναται τυφλῶν ὀφθαλμοὺς ἀνοῖξαι ;	alii dicebant haec verba non sunt daemonium habentis numquid daemonium potest caecorum oculos aperire	true	true	false	false	 
 john	jh10_29	b.JOH.10.29	δύναμαι	possum	ὁ πατήρ μου ὃ δέδωκέν μοι πάντων μεῖζόν ἐστιν, καὶ οὐδεὶς δύναται ἁρπάζειν ἐκ τῆς χειρὸς τοῦ πατρός .	Pater meus quod dedit mihi maius omnibus est et nemo potest rapere de manu Patris mei	true	true	false	false	 
 john	jh10_35	b.JOH.10.35	δύναμαι	possum	εἰ ἐκείνους εἶπεν θεοὺς πρὸς οὓς ὁ λόγος τοῦ θεοῦ ἐγένετο, καὶ οὐ δύναται λυθῆναι ἡ γραφή ,	si illos dixit deos ad quos sermo Dei factus est et non potest solvi scriptura	true	true	false	false	 
 john	jh10_37	b.JOH.10.37	not preselected	nolo	εἰ οὐ ποιῶ τὰ ἔργα τοῦ πατρός μου, μὴ πιστεύετέ μοι·	si non facio opera Patris mei nolite credere mihi	false	false	false	false	 
 john	jh10_38	b.JOH.10.38	not preselected	volo	εἰ δὲ ποιῶ, κἂν ἐμοὶ μὴ πιστεύητε, τοῖς ἔργοις πιστεύετε, ἵνα γνῶτε καὶ γινώσκητε ὅτι ἐν ἐμοὶ ὁ πατὴρ κἀγὼ ἐν τῷ πατρί.	si autem facio et si mihi non vultis credere operibus credite ut cognoscatis et credatis quia in me est Pater et ego in Patre	false	true	false	false	 
 john	jh11_37	b.JOH.11.37	δύναμαι	possum	τινὲς δὲ ἐξ αὐτῶν εἶπαν· οὐκ ἐδύνατο οὗτος ὁ ἀνοίξας τοὺς ὀφθαλμοὺς τοῦ τυφλοῦ ποιῆσαι ἵνα καὶ οὗτος μὴ ἀποθάνῃ ;	quidam autem dixerunt ex ipsis non poterat hic qui aperuit oculos caeci facere ut et hic non moreretur	true	true	false	false	 
 john	jh11_51	b.JOH.11.51	μέλλω	turus est	τοῦτο δὲ ἀφ’ ἑαυτοῦ οὐκ εἶπεν, ἀλλ’ ἀρχιερεὺς ὢν τοῦ ἐνιαυτοῦ ἐκείνου ἐπροφήτευσεν ὅτι ἔμελλεν Ἰησοῦς ἀποθνῄσκειν ὑπὲρ τοῦ ἔθνους ,	hoc autem a semet ipso non dixit sed cum esset pontifex anni illius prophetavit quia Iesus mori turus erat pro gente	true	true	false	false	 
 john	jh12_04	b.JOH.12.4	μέλλω	turus	Λέγει δὲ Ἰούδας ὁ Ἰσκαριώτης εἷς ἐκ τῶν μαθητῶν αὐτοῦ, ὁ μέλλων αὐτὸν παραδιδόναι·	dicit ergo unus ex discipulis eius Iudas Scariotis qui erat eum tradi turus	false	false	false	false	 
 john	jh12_15	b.JOH.12.15	not preselected	nolo	μὴ φοβοῦ, θυγάτηρ Σιών· ἰδοὺ ὁ βασιλεύς σου ἔρχεται, καθήμενος ἐπὶ πῶλον ὄνου.	noli timere filia Sion ecce rex tuus venit sedens super pullum asinae	false	false	false	false	 
 john	jh12_21	b.JOH.12.21	θέλω	volo	οὗτοι οὖν προσῆλθον Φιλίππῳ τῷ ἀπὸ Βηθσαϊδὰ τῆς Γαλιλαίας καὶ ἠρώτων αὐτὸν λέγοντες· κύριε, θέλομεν τὸν Ἰησοῦν ἰδεῖν .	hii ergo accesserunt ad Philippum qui erat a Bethsaida Galilaeae et rogabant eum dicentes domine volumus Iesum videre	true	true	false	false	 
 john	jh12_33	b.JOH.12.33	μέλλω	turus	τοῦτο δὲ ἔλεγεν σημαίνων ποίῳ θανάτῳ ἤμελλεν ἀποθνῄσκειν .	hoc autem dicebat significans qua morte esset mori turus	true	true	false	false	 
 john	jh12_34	b.JOH.12.34	δεῖ	oportet	Ἀπεκρίθη οὖν αὐτῷ ὁ ὄχλος· ἡμεῖς ἠκούσαμεν ἐκ τοῦ νόμου ὅτι ὁ χριστὸς μένει εἰς τὸν αἰῶνα, καὶ πῶς λέγεις σὺ ὅτι δεῖ ὑψωθῆναι τὸν υἱὸν τοῦ ἀνθρώπου ; τίς ἐστιν οὗτος ὁ υἱὸς τοῦ ἀνθρώπου;	respondit ei turba nos audivimus ex lege quia Christus manet in aeternum et quomodo tu dicis oportet exaltari Filium hominis quis est iste Filius hominis	true	true	false	false	 
 john	jh12_39	b.JOH.12.39	δύναμαι	possum	διὰ τοῦτο οὐκ ἠδύναντο πιστεύειν, ὅτι πάλιν εἶπεν Ἠσαΐας·	propterea non poterant credere quia iterum dixit Esaias	true	true	false	false	 
 john	jh13_14	b.JOH.13.14	ὀφείλω	debeo	εἰ οὖν ἐγὼ ἔνιψα ὑμῶν τοὺς πόδας ὁ κύριος καὶ ὁ διδάσκαλος, καὶ ὑμεῖς ὀφείλετε ἀλλήλων νίπτειν τοὺς πόδας ·	si ergo ego lavi vestros pedes Dominus et magister et vos debetis alter alterius lavare pedes	true	true	false	false	 
 john	jh13_29	b.JOH.13.29	χρείαν ἔχω	opus est	τινὲς γὰρ ἐδόκουν, ἐπεὶ τὸ γλωσσόκομον εἶχεν Ἰούδας, ὅτι λέγει αὐτῷ ὁ Ἰησοῦς· ἀγόρασον ὧν χρείαν ἔχομεν εἰς τὴν ἑορτήν, ἢ τοῖς πτωχοῖς ἵνα τι δῷ.	quidam enim putabant quia loculos habebat Iudas quia dicit ei Iesus eme ea quae opus sunt nobis ad diem festum aut egenis ut aliquid daret	true	true	false	false	 
 john	jh13_33	b.JOH.13.33	δύναμαι	possum	τεκνία, ἔτι μικρὸν μεθ’ ὑμῶν εἰμι· ζητήσετέ με, καὶ καθὼς εἶπον τοῖς Ἰουδαίοις ὅτι ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν , καὶ ὑμῖν λέγω ἄρτι.	filioli adhuc modicum vobiscum sum quaeretis me et sicut dixi Iudaeis quo ego vado vos non potestis venire et vobis dico modo	true	true	false	false	 
 john	jh13_36	b.JOH.13.36	δύναμαι	possum	Λέγει αὐτῷ Σίμων Πέτρος· κύριε, ποῦ ὑπάγεις; ἀπεκρίθη αὐτῷ Ἰησοῦς· ὅπου ὑπάγω οὐ δύνασαί μοι νῦν ἀκολουθῆσαι , ἀκολουθήσεις δὲ ὕστερον.	dicit ei Simon Petrus Domine quo vadis respondit Iesus quo ego vado non potes me modo sequi sequeris autem postea	true	true	false	false	 
 john	jh13_37	b.JOH.13.37	δύναμαι	possum	λέγει αὐτῷ ὁ Πέτρος· κύριε, διὰ τί οὐ δύναμαί σοι ἀκολουθῆσαι ἄρτι ; τὴν ψυχήν μου ὑπὲρ σοῦ θήσω.	dicit ei Petrus quare non possum sequi te modo animam meam pro te ponam	true	true	false	false	 
 john	jh14_05	b.JOH.14.5	δύναμαι	possum	Λέγει αὐτῷ Θωμᾶς· κύριε, οὐκ οἴδαμεν ποῦ ὑπάγεις· πῶς δυνάμεθα τὴν ὁδὸν εἰδέναι ;	dicit ei Thomas Domine nescimus quo vadis et quomodo possumus viam scire	true	true	false	false	 
